topic_id,topic_id_url,topic_name,subfield_name,field_name,domain_name,is_digital,daisy_group,ce_core,keywords
T11974,https://openalex.org/T11974,Lepidoptera: Biology and Taxonomy,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0,environment_biodiversity,0,DNA Barcoding; Lepidoptera; Taxonomy; Evolution; Phylogeny; Molecular Phylogenetics; Butterflies; Moths; Cryptic Species; Biodiversity
T11528,https://openalex.org/T11528,Lichen and fungal ecology,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Lichen; Symbiosis; Biomonitoring; Secondary Metabolites; Phylogenetic Analysis; Air Pollution; Mosses; Fungi; Antioxidant Activity; Biogeography
T14195,https://openalex.org/T14195,Linguistic and Cultural Studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Plant Names; Ethnobotany; Eponyms; Synonyms; Medicinal Plants; Cultural Practices; Botanical History; Taxonomy; Biodiversity Conservation; Traditional Knowledge
T10765,https://openalex.org/T10765,Marine Biology and Ecology Research,Oceanography,Earth and Planetary Sciences,Physical Sciences,0,environment_biodiversity,0,Marine Biodiversity; Ecosystem Functioning; Deep-Sea Ecology; Estuarine Quality; Benthic Communities; Taxonomic Diversity; Hydrothermal Vents; Biogeography; Sediment Biodiversity; Phylogenetic Relationships
T12213,https://openalex.org/T12213,Marine Ecology and Invasive Species,Global and Planetary Change,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Marine Invasions; Biodiversity; Mediterranean Sea; Invasive Species; Global Shipping; Climate Change; Biological Invasions; Hull Fouling; Ballast Water Management; Ecosystem Functioning
T13485,https://openalex.org/T13485,Marine and Coastal Ecosystems,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Marine Ecology; Fisheries Management; Environmental Impact; Water Quality; Biodiversity; Heavy Metals; Sustainable Livelihoods; Climate Change Adaptation; Community Dynamics; Economic Development
T10032,https://openalex.org/T10032,Marine and coastal ecosystems,Oceanography,Earth and Planetary Sciences,Physical Sciences,0,environment_biodiversity,0,Dissolved Organic Matter; Eutrophication; Harmful Algal Blooms; Oceanic Carbon Cycle; Phytoplankton; Global Warming; Nutrient Limitation; Biological Productivity; Oceanic Oxygen Levels; Climate Change
T10643,https://openalex.org/T10643,Marine and coastal plant biology,Oceanography,Earth and Planetary Sciences,Physical Sciences,0,environment_biodiversity,0,Seagrasses; Kelp Forests; Marine Biodiversity; Ocean Acidification; Ecosystem Resilience; Coastal Protection; Macroalgae; Climate Change Impacts; Benthic Communities; Global Seaweed Distribution
T10230,https://openalex.org/T10230,Marine and fisheries research,Global and Planetary Change,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Climate Change; Marine Fisheries; Ecosystem Management; Fish Population Dynamics; Oceanic Ecosystems; Fisheries Sustainability; Trophic Cascades; Global Fish Production; Estuarine Habitats; Otolith Chemistry
T10659,https://openalex.org/T10659,Marine animal studies overview,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Marine Mammals; Anthropogenic Noise; Habitat Change; Cetaceans; Predator-Prey Interactions; Climate Change; Acoustic Communication; Ecosystem Sentinels; Conservation; Population Dynamics
T13746,https://openalex.org/T13746,Mechanical Systems and Engineering,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0,environment_biodiversity,0,Renewable Energy; Agricultural Economics; Soil Treatment; Tillage Effect; Carbon Nanotube Composite; Control Systems; Grain Extraction; Environmental Safety; Wood-Polymeric Materials; Vibration Mechanochemical Coating
T11231,https://openalex.org/T11231,Microbial Fuel Cells and Bioremediation,Environmental Engineering,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Microbial Fuel Cells; Extracellular Electron Transfer; Electrogenic Bacteria; Electricity Generation; Bioelectrochemical Systems; Wastewater Treatment; Electron Transfer Mechanisms; Shewanella and Geobacter; Nanowires; Hydrogen Production
T12234,https://openalex.org/T12234,Mollusks and Parasites Studies,Insect Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Snails; Parasitism; Angiostrongylus; Mollusks; Invasive Species; Eosinophilic Meningitis; Nematodes; Biodiversity; Gastropods; Infection
T10451,https://openalex.org/T10451,Mycorrhizal Fungi and Plant Interactions,Plant Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Mycorrhizal Fungi; Fungal Diversity; Plant Interactions; Soil Biota; Symbiotic Relationships; Ecosystem Functioning; DNA Barcoding; Community Structure; Nutrient Cycling; Environmental Sequencing
T10520,https://openalex.org/T10520,Mycotoxins in Agriculture and Food,Plant Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Mycotoxins; Toxicology; Fungal Pathogens; Food Safety; Aflatoxin; Health Effects; Regulations; Detoxification; Climate Change; Risk Assessment
T13350,https://openalex.org/T13350,Myxozoan Parasites in Aquatic Species,Cancer Research,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0,environment_biodiversity,0,Myxozoan; parasite; phylogeny; host-parasite relationship; pathogenic species; life cycle; molecular phylogeny; gill-infecting; proliferative kidney disease; biodiversity
T14231,https://openalex.org/T14231,New Zealand Economic and Social Studies,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,environment_biodiversity,0,New Zealand; economy; environmental policy; regional dynamics; income distribution; land use; climate change; agricultural emissions; housing market; labour productivity
T12806,https://openalex.org/T12806,Ocean Acidification Effects and Responses,Oceanography,Earth and Planetary Sciences,Physical Sciences,0,environment_biodiversity,0,Ocean Acidification; Marine Organisms; CO2 Emissions; Calcifying Organisms; Ecosystem Impacts; Seawater pH; Shellfish Calcification; Biological Responses; Global Change; Biodiversity Shifts
T10255,https://openalex.org/T10255,Oceanographic and Atmospheric Processes,Oceanography,Earth and Planetary Sciences,Physical Sciences,0,environment_biodiversity,0,Oceanic Modeling; Ocean Circulation; Tidal Analysis; Mesoscale Eddies; Mixed Layer Depth; Global Heat Transport; Data Assimilation; Submesoscale Processes; Estuarine Circulation; Climate Change Impact
T12703,https://openalex.org/T12703,Oil Palm Production and Sustainability,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Oil Palm Expansion; Biodiversity; Tropical Agriculture; Deforestation; Sustainability Certification; Smallholder Farmers; Environmental Impact; Land Use Change; Greenhouse Gas Emissions; Conservation
T11066,https://openalex.org/T11066,Organic Food and Agriculture,Plant Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Organic Agriculture; Food Quality; Consumer Perception; Sustainability Labels; Local Food Systems; Biodiversity; Environmental Impact; Consumer Behavior; Food Supply Chains; Alternative Food Networks
T10815,https://openalex.org/T10815,Parasite Biology and Host Interactions,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Parasites; Ecosystem; Host-Parasite Interactions; Biodiversity; Invasive Species; Disease Risk; Community Ecology; Global Change; Molecular Phylogeny; Aquatic Environment
T13591,https://openalex.org/T13591,Pasture and Agricultural Systems,Forestry,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Perennial Pastures; Grazing Management; Water Use Efficiency; Drought Survival; Soil Water Balance; Temperate Grasses; Sustainable Grazing Systems; Summer Dormancy; Crop-Livestock Farming; Climate Change Impacts
T12091,https://openalex.org/T12091,Peatlands and Wetlands Ecology,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Peatlands; Carbon; Methane Emissions; Wetlands; Climate Change; Microbial Processes; Hydrology; Nitrogen Deposition; Boreal Ecosystems; Ecosystem Resilience
T11869,https://openalex.org/T11869,Per- and polyfluoroalkyl substances research,Environmental Chemistry,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Perfluoroalkyl Substances; Polyfluoroalkyl Compounds; PFASs; Environmental Contamination; Toxicological Findings; Global Distribution; Health Effects; Exposure Pathways; Biological Monitoring; Wastewater Treatment
T10419,https://openalex.org/T10419,Pharmaceutical and Antibiotic Environmental Impacts,Pollution,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Antibiotics; Resistance Genes; Wastewater Contaminants; Aquatic Environment; Pharmaceuticals; Environmental Impact; Microbial Communities; Removal Methods; Ecotoxicity; Horizontal Gene Transfer
T13804,https://openalex.org/T13804,Physical Activity and Education Research,Water Science and Technology,Environmental Science,Physical Sciences,1,environment_biodiversity,0,Recycled Water Use; Big Data Analysis; Renewable Energy; Internet of Things; Environmental Protection; Health Effects; Bioactive Compounds; Waste Management; Predictive Maintenance; Educational Technology
T14468,https://openalex.org/T14468,Plant Ecology and Soil Science,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Land Cover; Ecosystem; Water Resources; Soil Properties; Forest Management; Biodiversity; Climate Change; Remote Sensing; Vegetation Analysis; Sustainable Development
T11546,https://openalex.org/T11546,Plant Physiology and Cultivation Studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Fruit Trees; Dormancy; Chilling Requirement; Rootstock; Carbohydrate Metabolism; Climate Change; Growth Regulation; Flowering; Orchard Management; Nutrient Uptake
T10266,https://openalex.org/T10266,Plant Water Relations and Carbon Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Drought; Tree Mortality; Climate Change; Ecosystem Resilience; Evapotranspiration; Carbon Balance; Hydraulic Conductance; Stomatal Response; Global Vegetation Models; Eddy Covariance
T10487,https://openalex.org/T10487,Plant and animal studies,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Pollinator Decline; Ecosystem Services; Plant-Animal Interactions; Biodiversity; Crop Pollination; Habitat Fragmentation; Mutualistic Networks; Global Change; Invasive Species; Climate Change
T13838,https://openalex.org/T13838,Plant and soil sciences,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Agroecology; Sustainable Agriculture; Organic Farming; Soil Management; Biodiversity; Crop Production; Environmental Impact; Climate Change Adaptation; Rural Communities; Food Security
T11760,https://openalex.org/T11760,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,CO2 Enrichment; Ozone Effects; Plant Growth; Photosynthesis; Stomatal Conductance; Crop Yield; Climate Change; Nitrogen Assimilation; Particulate Pollution; Food Security
T12180,https://openalex.org/T12180,Polar Research and Ecology,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Antarctic; microorganisms; biodiversity; permafrost; glaciers; psychrophiles; climate change; ecology; biogeography; extremophiles
T12467,https://openalex.org/T12467,Rangeland Management and Livestock Ecology,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0,environment_biodiversity,0,Rangeland Degradation; Pastoralists; Livelihoods; Ecological Knowledge; Climate Change; Sustainability; Land Management; Grassland; Herders; Adaptation
T13388,https://openalex.org/T13388,Rangeland and Wildlife Management,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Sagebrush; Ecosystem; Conservation; Invasive Species; Wildlife Habitat; Fire; Resilience; Biodiversity; Grazing; Climate Change
T13003,https://openalex.org/T13003,Regional Development and Environment,Sociology and Political Science,Social Sciences,Social Sciences,0,environment_biodiversity,0,Rural Revitalization; Agricultural Development; Economic Growth; Ecological Protection; Regional Planning; Social Support; Elderly Care; Sustainable Development; Innovation Management; Community Governance
T13059,https://openalex.org/T13059,"Religion, Ecology, and Ethics",Sociology and Political Science,Social Sciences,Social Sciences,0,environment_biodiversity,0,Religion; Environment; Climate Change; Ethics; Conservation; Sustainability; Christianity; Islam; Environmental Ethics; Public Perception
T13882,https://openalex.org/T13882,Research studies in Vietnam,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Set Pair Analysis; Fuzzy Mathematics; Water Quality Assessment; Urban Ecosystem Health; Entropy Method; Risk Assessment; Land Ecological Security; GIS-based Evaluation; Water Resources System; Hybrid Collaboration
T14069,https://openalex.org/T14069,Scientific Research Methodologies and Applications,Water Science and Technology,Environmental Science,Physical Sciences,1,environment_biodiversity,0,Water Treatment; Environmental Monitoring; Sustainability; Decision Trees; Neural Networks; Sensors; Climate Change; Agricultural Production; Remote Sensing; Data Analysis
T12682,https://openalex.org/T12682,Smart Materials for Construction,Pollution,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Road Salt; Freshwater Salinization; Environmental Impact; Concrete Sensors; Carbon Nanotubes; Damage Detection; Electrical Resistance Measurement; Smart Structures; Environmental Monitoring; Water Quality
T13961,https://openalex.org/T13961,Socioeconomics of Resources and Conservation,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,environment_biodiversity,0,Conservation Reserve Program; Economic Impact; Biodiversity; Agricultural Sustainability; Environmental Policy; Rural Development; Sustainable Agriculture; Wildlife Conservation; Ecosystem Management; Resource Utilization
T10004,https://openalex.org/T10004,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Soil Carbon Sequestration; Nitrogen Cycle; Microbial Communities; Climate Change; Biochar Application; Ecosystem Functioning; Soil Fertility; Organic Matter Dynamics; Nutrient Limitation; Global Biogeochemical Cycles
T13102,https://openalex.org/T13102,Soil and Environmental Studies,Soil Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Soil Evolution; Paleosols; Environmental Reconstruction; Microbial Communities; Climate Dynamics; Agricultural Impact; Geoarchaeology; Desertification; Holocene Climate; Ecosystem Responses
T13058,https://openalex.org/T13058,Soil and Land Suitability Analysis,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0,environment_biodiversity,0,GIS; Land Suitability; Multi-Criteria Analysis; Agricultural Land Use; Remote Sensing; AHP Technique; Sustainable Development; Soil Evaluation; Crop Suitability; Decision Support System
T11311,https://openalex.org/T11311,Soil and Water Nutrient Dynamics,Environmental Chemistry,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Nutrient Cycling; Water Quality; Hyporheic Zone; Phosphorus Management; Nitrogen Dynamics; Stream Restoration; Agricultural Pollution; Riparian Buffers; Watershed Management; Eutrophication
T10895,https://openalex.org/T10895,Species Distribution and Climate Change,Ecological Modeling,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Species Distribution Modeling; Climate Change; Ecological Niche; MaxEnt; Biodiversity; Citizen Science; Habitat Suitability; Model Evaluation; Range Shifts; Conservation Biology
T12361,https://openalex.org/T12361,Study of Mite Species,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Mites; Acariformes; Oribatida; Hydrachnidia; Phylogeny; Biodiversity; Parasitiformes; Biogeography; Taxonomy; Ecology
T11926,https://openalex.org/T11926,Subterranean biodiversity and taxonomy,Paleontology,Earth and Planetary Sciences,Physical Sciences,0,environment_biodiversity,0,Subterranean; Evolution; Biodiversity; Cavefish; Groundwater; Morphological Convergence; Genetic Analysis; Ecology; Adaptation; Phylogenetic
T12896,https://openalex.org/T12896,Sustainable Agricultural Systems Analysis,Environmental Chemistry,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Agricultural Sustainability; Environmental Impact; Farm Level Assessment; Sustainability Indicators; Agri-environmental Systems; Multi-criteria Assessment; Livestock Farming; Sustainable Development; Integrated Assessment; Rural Planning
T12865,https://openalex.org/T12865,Tailings Management and Properties,Civil and Structural Engineering,Engineering,Physical Sciences,0,environment_biodiversity,0,Tailings Dams; Environmental Impacts; Cemented Paste Backfill; Sustainable Development; Disaster Risk Disclosure; Hydraulic Properties; Environmental Sustainability; Waste Management; Rheological Properties; Heavy Metal Contamination
T11755,https://openalex.org/T11755,Transboundary Water Resource Management,Sociology and Political Science,Social Sciences,Social Sciences,0,environment_biodiversity,0,Climate Change; Conflict; Water Resources; Transboundary Water; Security; Drought; Arid Regions; International Cooperation; Environmental Impact; Resource Scarcity
T12822,https://openalex.org/T12822,Turfgrass Adaptation and Management,Environmental Chemistry,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Turfgrass; Biogeochemical Cycling; Nitrogen Leaching; Drought Resistance; Soil Temperatures; Fertilizer Management; Root Physiology; Water Quality; Heat Stress Tolerance; Biodiversity Conservation
T11656,https://openalex.org/T11656,Turtle Biology and Conservation,Nature and Landscape Conservation,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Marine Turtles; Conservation; Bycatch; Satellite Tracking; Climate Change; Nesting Habitat; Population Dynamics; Sea-Level Rise; Thermal Conditions; Genetic Structure
T12253,https://openalex.org/T12253,Urban Agriculture and Sustainability,Plant Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Urban Agriculture; Community Gardens; Food Security; Sustainability; Social Capital; Ecosystem Services; Health Promotion; Resilient Cities; Biodiversity Conservation; Local Food Production
T13801,https://openalex.org/T13801,Urban Arborization and Environmental Studies,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0,environment_biodiversity,0,Arborization; Urban Forestry; Green Areas; Public Spaces; Environmental Quality; Biodiversity Conservation; Community Perception; Sustainable Urban Planning; Floristic Analysis; Geospatial Mapping
T10692,https://openalex.org/T10692,Urban Green Space and Health,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,0,environment_biodiversity,0,Urban Green Space; Public Health; Environmental Justice; Nature Contact; Biodiversity Conservation; Mental Wellbeing; Ecosystem Services; Physical Activity; Stress Relief; Community Health
T13920,https://openalex.org/T13920,Urban Planning and Valuation,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0,environment_biodiversity,0,Transferable Development Rights; Sustainability; Urban Regeneration; Public-Private Partnerships; Economic Evaluation; Cultural Heritage; Spatial Decision Support System; Multi-Criteria Analysis; Real Estate Market; Land Use
T11119,https://openalex.org/T11119,Urban Stormwater Management Solutions,Environmental Engineering,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Urban Stormwater Management; Sustainable Drainage Systems; Low Impact Development Practices; Bioretention Technology; Urban Hydrology; Water Quality; Impervious Surfaces; Rainwater Harvesting; Pollutant Removal; Climate Change Impact
T11955,https://openalex.org/T11955,Urban and spatial planning,Nature and Landscape Conservation,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Satoyama; landscape conservation; traditional agriculture; biodiversity; community participation; ecosystem management; sustainability; cultural landscape; vegetation management; urban fringe
T12670,https://openalex.org/T12670,"Urbanism, Landscape, and Tourism Studies",Cultural Studies,Social Sciences,Social Sciences,0,environment_biodiversity,0,Cultural Landscape; Tourism; Heritage; Territorial Development; Industrial Heritage; Rural Tourism; Historical Land Use; Community Engagement; Environmental Conservation; Geographical Perspectives
T10564,https://openalex.org/T10564,Wastewater Treatment and Nitrogen Removal,Pollution,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Nitrogen-Cycling Network; Anammox Bacteria; Extracellular Polymeric Substances; Nitrifying Bacteria; Denitrifying Bacteria; Biological Phosphorus Removal; Activated Sludge; Wastewater Treatment; Nitrous Oxide Emission; Anaerobic Ammonium Oxidation
T12697,https://openalex.org/T12697,Water Quality Monitoring Technologies,Water Science and Technology,Environmental Science,Physical Sciences,1,environment_biodiversity,0,Water Quality Monitoring; Aquaculture; Sensor Networks; IoT; Computer Vision; Fish Behavior Analysis; Smart Sensors; Wireless Monitoring; Remote Sensing; Environmental Monitoring
T14249,https://openalex.org/T14249,Water Quality Monitoring and Analysis,Waste Management and Disposal,Environmental Science,Physical Sciences,1,environment_biodiversity,0,Wastewater; Monitoring; UV-VIS Spectroscopy; Chemical Oxygen Demand; Sensors; Machine Learning; Water Quality; Photocatalytic Sensor; Online Measurement; Environmental Analysis
T11634,https://openalex.org/T11634,Water Quality and Pollution Assessment,Water Science and Technology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Multivariate Statistical Techniques; Water Quality Index; Spatial and Temporal Variations; Land Use Impact; Principal Component Analysis; Groundwater Quality Assessment; Surface Water Pollution; Chemometric Analysis; Urbanization Effects; Environmental Impact
T12773,https://openalex.org/T12773,Water Quality and Resources Studies,Water Science and Technology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Water Quality; Hydrogeology; Groundwater; Sediment Analysis; Surface Water; Statistical Methods; Monitoring; Environmental Impact; Chemical Analysis; Data Reporting
T14177,https://openalex.org/T14177,Water Resources and Management,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Lake Baikal; ecological change; water quality; climate change; Selenga River Basin; biodiversity; sediment transport; nutrient emissions; land-use change; freshwater ecosystem
T13082,https://openalex.org/T13082,Water and Land Management,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0,environment_biodiversity,0,Environmental Conservation; Sustainable Development; Soil Health; Garbage Enzyme; Zeolites; Land Reclamation; Water Management; Erosion Control; Biodiversity; Climate Change
T14252,https://openalex.org/T14252,Water and Wastewater Treatment,Computational Mechanics,Engineering,Physical Sciences,0,environment_biodiversity,0,Renewable Energy; Climate Change; Agricultural Technology; Nanomaterial Synthesis; Economic Impact; Genetic Diversity; Water Management; Innovation Ecosystem; Digital Economy; Environmental Sustainability
T14160,https://openalex.org/T14160,Water management and technologies,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Water Management; Ancient Civilizations; Qanats; Wastewater Management; Urban Water Supply; Historical Development; Arid Regions; Sustainable Management; Hydro-Technologies; Irrigation Systems
T10969,https://openalex.org/T10969,Water resources management and optimization,Ocean Engineering,Engineering,Physical Sciences,0,environment_biodiversity,0,Water Resources; Reservoir Operation; Water Demand; Climate Change; Sustainability; Hydro-Economic Models; Urbanization; System Dynamics; Robust Decision Making; Groundwater Management
T14359,https://openalex.org/T14359,Wetland Management and Conservation,Ocean Engineering,Engineering,Physical Sciences,1,environment_biodiversity,0,Unmanned Aerial Vehicles; Disaster Response; Remote Sensing; GIS; Environmental Management; Climate Change; Robotics; Wetland Conservation; Information Gathering; Community Preparedness
T10199,https://openalex.org/T10199,Wildlife Ecology and Conservation,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Occupancy Rates; Animal Movement; Trophic Cascades; Habitat Selection; Population Dynamics; Human-Wildlife Conflict; Camera Trapping; Conservation Management; Predation Risk; Global Biodiversity Loss
T12492,https://openalex.org/T12492,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,0,environment_biodiversity,0,Zoonotic Diseases; One Health; Emerging Infectious Diseases; Biodiversity; Wildlife Health; Pandemic Prevention; Globalization; Ecosystem Change; Disease Emergence; Pathogen Transmission
T13647,https://openalex.org/T13647,AI and Big Data Applications,Information Systems,Computer Science,Physical Sciences,1,other_green,0,Artificial Intelligence; Internet of Things; Data Mining; Deep Learning; Wireless Sensor Networks; Big Data Analytics; Computer Network Security; Virtual Reality Technology; Cloud Computing; Smart City Technology
T14470,https://openalex.org/T14470,Advanced Data Processing Techniques,Control and Systems Engineering,Engineering,Physical Sciences,0,other_green,0,Redundant Transmission; Fuzzy Controller; Real-Time Systems; Cluster Architecture; Fault Tolerance; Simulation Modeling; Network Traffic Analysis; Cyber-Physical Systems; Energy Efficiency; Industrial Automation
T10148,https://openalex.org/T10148,Advanced MIMO Systems Optimization,Electrical and Electronic Engineering,Engineering,Physical Sciences,0,other_green,0,Massive MIMO; Cellular Networks; Interference Alignment; Device-to-Device Communication; Green Cellular Networks; Spectral Efficiency; Multiuser MIMO; Energy Efficiency; Heterogeneous Networks; Coordinated Multipoint
T10847,https://openalex.org/T10847,Advanced Optical Network Technologies,Electrical and Electronic Engineering,Engineering,Physical Sciences,0,other_green,0,Optical Networks; Elastic Optical Networks; Energy Efficiency; Wavelength Assignment; Traffic Grooming; Survivability; Spectrum Allocation; Green Networking; Network Resilience; Packet Switching
T13612,https://openalex.org/T13612,Advanced Scientific and Engineering Studies,Management Science and Operations Research,Decision Sciences,Social Sciences,1,other_green,0,Machine Learning; Remote Monitoring; Artificial Intelligence; Digital Technology; Healthcare Innovation; Environmental Impact; Urban-Rural Integration; Energy Efficiency; Robotics and Automation; Data Analysis
T11458,https://openalex.org/T11458,Advanced Wireless Communication Technologies,Electrical and Electronic Engineering,Engineering,Physical Sciences,0,other_green,0,Intelligent Reflecting Surfaces; Wireless Communication; Non-Orthogonal Multiple Access; Reconfigurable Intelligent Surfaces; 6G Networks; Beamforming Optimization; Channel Estimation; MIMO Systems; Energy Efficiency; Smart Radio Environments
T12204,https://openalex.org/T12204,African Education and Politics,Education,Social Sciences,Social Sciences,0,other_green,0,Education; Development; Nigeria; Information Technology; Youth Unemployment; Quality Assurance; Teacher Education; Sustainable Development; Gender Equality; Curriculum Development
T10877,https://openalex.org/T10877,Allergic Rhinitis and Sensitization,Immunology and Allergy,Medicine,Health Sciences,0,other_green,0,Allergen-specific Immunotherapy; Asthma; Pollen Allergy; T Regulatory Cells; Immunological Mechanisms; Sublingual Immunotherapy; House Dust Mite Allergens; Climate Change; Epidemiology; Quality of Life
T12432,https://openalex.org/T12432,Arctic and Russian Policy Studies,Sociology and Political Science,Social Sciences,Social Sciences,0,other_green,0,Arctic; Shipping; Governance; Northern Sea Route; Oil and Gas; Climate Change; International Relations; Sustainability; Maritime Transport; Geopolitics
T14174,https://openalex.org/T14174,Artificial Intelligence and Decision Support Systems,Information Systems,Computer Science,Physical Sciences,1,other_green,0,IoT; Machine Learning; Smart Cities; Health Monitoring; Blockchain Technology; Arduino; Data Analysis; Environmental Monitoring; Artificial Intelligence; Electric Vehicles
T13288,https://openalex.org/T13288,"Banking, Crisis Management, COVID-19 Impact",General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,0,other_green,0,Agricultural Innovation; Economic Security; Environmental Protection; Financial Stability; Sustainable Development; Crisis Management; Enterprise Management; Regional Development; COVID-19 Impact; Resource Allocation
T13341,https://openalex.org/T13341,Belt Conveyor Systems Engineering,Mechanical Engineering,Engineering,Physical Sciences,0,other_green,0,Belt Conveyors; Energy Efficiency; Failure Analysis; Machine Vision; Optimization; Conveyor Belt Damage; Speed Control; Predictive Maintenance; Material Characterization; Multi-Motor Drives
T13949,https://openalex.org/T13949,Belt and Road Initiative,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,other_green,0,China-Pakistan Economic Corridor; Sustainable Development; Infrastructure Development; Energy Security; Environmental Impact Assessment; Belt and Road Initiative; Regional Integration; Social Well-being; Transport Infrastructure; Geopolitics
T14347,https://openalex.org/T14347,Big Data and Digital Economy,Information Systems,Computer Science,Physical Sciences,1,other_green,0,Big Data; Cloud Computing; Security; Energy Efficiency; Machine Learning; IoT; Privacy Protection; Resource Allocation; Cybersecurity; Mobile Sensing
T12926,https://openalex.org/T12926,Business Strategies and Management Research,Management Science and Operations Research,Decision Sciences,Social Sciences,0,other_green,0,Research Methods; Qualitative Research; Quantitative Research; Leadership; Social Science; Data Collection; Sampling Techniques; Philosophical Pluralism; Knowledge Management; Innovation
T11976,https://openalex.org/T11976,Capital Investment and Risk Analysis,Finance,"Economics, Econometrics and Finance",Social Sciences,0,other_green,0,Real Options; Investment Under Uncertainty; Strategic Decision Making; R&D Competition; Renewable Energy Investments; Information Technology Risk Management; Capital Budgeting; Technology Adoption; Project Evaluation; Game Theory
T13754,https://openalex.org/T13754,Central European and Russian historical studies,Political Science and International Relations,Social Sciences,Social Sciences,0,other_green,0,Central Europe; Visegrad Group; Geopolitics; Sociology; Cultural Diplomacy; Soft Power; Migration Policy; Historical Legacy; Sustainable Development Goals; National Identity
T14215,https://openalex.org/T14215,Chemical and Environmental Engineering Research,Information Systems,Computer Science,Physical Sciences,0,other_green,0,Laboratory Information Management Systems; Chemical Engineering; Water Purification; Environmental Analysis; Renewable Energy; Heat Transfer; Biomedical Science; Process Technology; Navigation System; Risk Management
